dateuploaded,description,id,originalformat,taken,title,url,views
1544205212,,46168758972,jpg,2018-12-06 13:38:11,IMG_4727,https://www.flickr.com/photos/culturanegra/46168758972,193
1544205212,,44402236480,jpg,2018-12-06 13:38:07,IMG_4726,https://www.flickr.com/photos/culturanegra/44402236480,192
1544205211,,46168759082,jpg,2018-12-06 13:37:59,IMG_4725,https://www.flickr.com/photos/culturanegra/46168759082,191
1544205211,,32347158658,jpg,2018-12-06 13:35:27,IMG_4711,https://www.flickr.com/photos/culturanegra/32347158658,188
1544205210,,46168759282,jpg,2018-12-06 13:35:23,IMG_4710,https://www.flickr.com/photos/culturanegra/46168759282,188
1544205210,,32347158738,jpg,2018-12-06 13:35:13,IMG_4709,https://www.flickr.com/photos/culturanegra/32347158738,183
1544205209,,46168759402,jpg,2018-12-06 13:35:09,IMG_4708,https://www.flickr.com/photos/culturanegra/46168759402,179
1544205209,,32347158838,jpg,2018-12-06 13:35:06,IMG_4707,https://www.flickr.com/photos/culturanegra/32347158838,180
1544205208,,46168759532,jpg,2018-12-06 13:35:01,IMG_4706,https://www.flickr.com/photos/culturanegra/46168759532,179
1544205208,,32347158898,jpg,2018-12-06 13:34:39,IMG_4705,https://www.flickr.com/photos/culturanegra/32347158898,176
1544205207,,46168759732,jpg,2018-12-06 13:34:30,IMG_4704,https://www.flickr.com/photos/culturanegra/46168759732,179
1544205207,,32347158918,jpg,2018-12-06 13:34:17,IMG_4703,https://www.flickr.com/photos/culturanegra/32347158918,176
1544205206,,46168759832,jpg,2018-12-06 13:34:10,IMG_4702,https://www.flickr.com/photos/culturanegra/46168759832,75
1544205206,,32347158988,jpg,2018-12-06 13:34:06,IMG_4701,https://www.flickr.com/photos/culturanegra/32347158988,75
1544205205,,46168759982,jpg,2018-12-06 13:33:01,IMG_4700,https://www.flickr.com/photos/culturanegra/46168759982,73
1544205205,,32347159148,jpg,2018-12-06 13:32:53,IMG_4699,https://www.flickr.com/photos/culturanegra/32347159148,72
1544205204,,45306465155,jpg,2018-12-06 13:32:26,IMG_4698,https://www.flickr.com/photos/culturanegra/45306465155,73
1544205204,,32347159208,jpg,2018-12-06 13:32:23,IMG_4697,https://www.flickr.com/photos/culturanegra/32347159208,71
1544205203,,32347159288,jpg,2018-12-06 13:32:18,IMG_4696,https://www.flickr.com/photos/culturanegra/32347159288,68
1544205202,,32347159358,jpg,2018-12-06 13:32:14,IMG_4695,https://www.flickr.com/photos/culturanegra/32347159358,68
1544205201,,32347159408,jpg,2018-12-06 13:32:04,IMG_4694,https://www.flickr.com/photos/culturanegra/32347159408,70
1544205200,,45495466734,jpg,2018-12-06 13:32:02,IMG_4693,https://www.flickr.com/photos/culturanegra/45495466734,68
1544205200,,32347159498,jpg,2018-12-06 13:31:54,IMG_4692,https://www.flickr.com/photos/culturanegra/32347159498,68
1544205199,,32347159528,jpg,2018-12-06 13:26:41,IMG_4674,https://www.flickr.com/photos/culturanegra/32347159528,68
1544205198,,32347159578,jpg,2018-12-06 13:26:32,IMG_4673,https://www.flickr.com/photos/culturanegra/32347159578,66
1544205197,,45306465295,jpg,2018-12-06 13:26:26,IMG_4672,https://www.flickr.com/photos/culturanegra/45306465295,66
1544205197,,32347159618,jpg,2018-12-06 13:25:38,IMG_4669,https://www.flickr.com/photos/culturanegra/32347159618,65
1544205196,,32347159738,jpg,2018-12-06 13:25:24,IMG_4667,https://www.flickr.com/photos/culturanegra/32347159738,66
1544205195,,32347159778,jpg,2018-12-06 13:19:13,IMG_4645,https://www.flickr.com/photos/culturanegra/32347159778,67
1544205194,,44402237320,jpg,2018-12-06 13:19:03,IMG_4644,https://www.flickr.com/photos/culturanegra/44402237320,66
1544205193,,45495466884,jpg,2018-12-06 13:14:12,IMG_4641,https://www.flickr.com/photos/culturanegra/45495466884,66
1544205193,,32347159908,jpg,2018-12-06 13:14:04,IMG_4639,https://www.flickr.com/photos/culturanegra/32347159908,65
1544205193,,31280439317,jpg,2018-12-06 13:13:53,IMG_4638,https://www.flickr.com/photos/culturanegra/31280439317,65
1544205192,,32347160118,jpg,2018-12-06 13:13:47,IMG_4637,https://www.flickr.com/photos/culturanegra/32347160118,66
1544205192,,31280439427,jpg,2018-12-06 13:13:46,IMG_4636,https://www.flickr.com/photos/culturanegra/31280439427,67
1544205191,,32347160298,jpg,2018-12-06 12:59:01,IMG_4635,https://www.flickr.com/photos/culturanegra/32347160298,66
1544205190,,45306465485,jpg,2018-12-06 12:58:59,IMG_4634,https://www.flickr.com/photos/culturanegra/45306465485,65
1544205190,,31280439517,jpg,2018-12-06 12:58:19,IMG_4630,https://www.flickr.com/photos/culturanegra/31280439517,66
1544205189,,32347160418,jpg,2018-12-06 12:58:16,IMG_4629,https://www.flickr.com/photos/culturanegra/32347160418,63
1544205189,,31280439527,jpg,2018-12-06 12:48:20,IMG_4621,https://www.flickr.com/photos/culturanegra/31280439527,64
1544205188,,32347160558,jpg,2018-12-06 12:48:13,IMG_4620,https://www.flickr.com/photos/culturanegra/32347160558,63
1544205188,,31280439577,jpg,2018-12-06 12:48:09,IMG_4619,https://www.flickr.com/photos/culturanegra/31280439577,62
1544205187,,45306465815,jpg,2018-12-06 12:47:57,IMG_4617,https://www.flickr.com/photos/culturanegra/45306465815,60
1544205187,,32347160718,jpg,2018-12-06 12:42:40,IMG_4608,https://www.flickr.com/photos/culturanegra/32347160718,61
1544205187,,31280439687,jpg,2018-12-06 12:41:56,IMG_4605,https://www.flickr.com/photos/culturanegra/31280439687,60
1544205186,,32347160878,jpg,2018-12-06 12:58:16,editada.jpg escola,https://www.flickr.com/photos/culturanegra/32347160878,443
1543585878,,45392196754,jpg,2018-10-11 09:51:18,M88A7704,https://www.flickr.com/photos/culturanegra/45392196754,68
1543585878,,44299740350,jpg,2018-10-11 09:50:24,M88A7701,https://www.flickr.com/photos/culturanegra/44299740350,62
1543585877,,45392196844,jpg,2018-10-11 09:49:58,M88A7699,https://www.flickr.com/photos/culturanegra/45392196844,62
1543585877,,44299740870,jpg,2018-10-11 09:49:43,M88A7698,https://www.flickr.com/photos/culturanegra/44299740870,61
1543585876,,45392196974,jpg,2018-10-11 09:49:32,M88A7697,https://www.flickr.com/photos/culturanegra/45392196974,56
1543585875,,45392197054,jpg,2018-10-11 09:49:22,M88A7696,https://www.flickr.com/photos/culturanegra/45392197054,57
1543585875,,44299740950,jpg,2018-10-11 09:48:57,M88A7695,https://www.flickr.com/photos/culturanegra/44299740950,56
1543585874,,44299741010,jpg,2018-10-11 09:48:39,M88A7694,https://www.flickr.com/photos/culturanegra/44299741010,55
1543585874,,32244819588,jpg,2018-10-11 09:48:08,M88A7693,https://www.flickr.com/photos/culturanegra/32244819588,55
1543585873,,44299741170,jpg,2018-11-15 20:15:14,M88A3949,https://www.flickr.com/photos/culturanegra/44299741170,53
1543585872,,44299741230,jpg,2018-11-15 20:14:58,M88A3948,https://www.flickr.com/photos/culturanegra/44299741230,53
1543585871,,44299741250,jpg,2018-11-15 20:14:57,M88A3947,https://www.flickr.com/photos/culturanegra/44299741250,54
1543585871,,32244819798,jpg,2018-11-15 20:08:24,M88A3945,https://www.flickr.com/photos/culturanegra/32244819798,53
1543585870,,44299741590,jpg,2018-11-15 20:08:10,M88A3943,https://www.flickr.com/photos/culturanegra/44299741590,53
1543585870,,32244820118,jpg,2018-11-15 20:07:54,M88A3941,https://www.flickr.com/photos/culturanegra/32244820118,54
1543585869,,44299741740,jpg,2018-11-15 20:03:56,M88A3934,https://www.flickr.com/photos/culturanegra/44299741740,55
1543585869,,32244820318,jpg,2018-11-15 20:03:31,M88A3932,https://www.flickr.com/photos/culturanegra/32244820318,53
1543585868,,44299741870,jpg,2018-11-15 20:00:07,M88A3924,https://www.flickr.com/photos/culturanegra/44299741870,53
1543585868,,32244820478,jpg,2018-11-15 19:59:52,M88A3923,https://www.flickr.com/photos/culturanegra/32244820478,52
1543585867,,44299742030,jpg,2018-11-15 19:59:39,M88A3919,https://www.flickr.com/photos/culturanegra/44299742030,52
1543585867,,32244820978,jpg,2018-11-15 19:58:45,M88A3917,https://www.flickr.com/photos/culturanegra/32244820978,52
1543585866,,44299742210,jpg,2018-11-15 19:54:56,M88A3888,https://www.flickr.com/photos/culturanegra/44299742210,52
1543585865,,44299742310,jpg,2018-11-15 19:52:33,M88A3874,https://www.flickr.com/photos/culturanegra/44299742310,52
1543585864,,44299742400,jpg,2018-11-15 19:52:20,M88A3871,https://www.flickr.com/photos/culturanegra/44299742400,52
1543585863,,44299742480,jpg,2018-11-15 19:51:36,M88A3866,https://www.flickr.com/photos/culturanegra/44299742480,51
1543585862,,44299742580,jpg,2018-11-15 19:51:13,M88A3862,https://www.flickr.com/photos/culturanegra/44299742580,52
1543585861,,44299742680,jpg,2018-11-15 19:50:54,M88A3846,https://www.flickr.com/photos/culturanegra/44299742680,52
1543585860,,44299742720,jpg,2018-11-15 19:50:53,M88A3844,https://www.flickr.com/photos/culturanegra/44299742720,52
1543585860,,32244821568,jpg,2018-11-15 19:49:59,M88A3831,https://www.flickr.com/photos/culturanegra/32244821568,52
1543585859,,44299742860,jpg,2018-11-15 19:49:53,M88A3829,https://www.flickr.com/photos/culturanegra/44299742860,52
1543585859,,32244821818,jpg,2018-11-15 19:49:52,M88A3828,https://www.flickr.com/photos/culturanegra/32244821818,52
1543585858,,44299743010,jpg,2018-11-15 19:49:41,M88A3824,https://www.flickr.com/photos/culturanegra/44299743010,52
1543585858,,32244822108,jpg,2018-11-15 19:49:24,M88A3821,https://www.flickr.com/photos/culturanegra/32244822108,52
1543585857,,32244822248,jpg,2018-11-15 19:49:20,M88A3817,https://www.flickr.com/photos/culturanegra/32244822248,52
1543585856,,44299743270,jpg,2018-11-15 19:49:20,M88A3816,https://www.flickr.com/photos/culturanegra/44299743270,52
1543585856,,32244822498,jpg,2018-11-15 19:49:01,M88A3811,https://www.flickr.com/photos/culturanegra/32244822498,52
1543585855,,44299743350,jpg,2018-11-15 19:48:48,M88A3806,https://www.flickr.com/photos/culturanegra/44299743350,52
1543585855,,32244822588,jpg,2018-11-15 19:46:44,M88A3794,https://www.flickr.com/photos/culturanegra/32244822588,52
1543585854,,44299743490,jpg,2018-11-15 19:46:33,M88A3792,https://www.flickr.com/photos/culturanegra/44299743490,52
1543585854,,32244822868,jpg,2018-11-15 19:46:14,M88A3790,https://www.flickr.com/photos/culturanegra/32244822868,52
1543585853,,44299743620,jpg,2018-11-15 19:44:58,M88A3767,https://www.flickr.com/photos/culturanegra/44299743620,51
1543585852,,44299743660,jpg,2018-11-15 19:44:45,M88A3762,https://www.flickr.com/photos/culturanegra/44299743660,52
1543585851,,44299743730,jpg,2018-11-15 19:41:10,M88A3752,https://www.flickr.com/photos/culturanegra/44299743730,52
1543585850,,45392198954,jpg,2018-11-15 19:39:32,M88A3749,https://www.flickr.com/photos/culturanegra/45392198954,51
1543585850,,44299743890,jpg,2018-11-15 19:37:35,M88A3739,https://www.flickr.com/photos/culturanegra/44299743890,50
1543585849,,45392199044,jpg,2018-11-15 19:36:54,M88A3735,https://www.flickr.com/photos/culturanegra/45392199044,50
1543585849,,44299744030,jpg,2018-11-15 19:36:53,M88A3734,https://www.flickr.com/photos/culturanegra/44299744030,50
1543585848,,45392199164,jpg,2018-11-15 19:36:39,M88A3732,https://www.flickr.com/photos/culturanegra/45392199164,51
1543585848,,44299744140,jpg,2018-11-15 19:36:36,M88A3730,https://www.flickr.com/photos/culturanegra/44299744140,50
1543585847,,45392199314,jpg,2018-11-15 19:35:10,M88A3728,https://www.flickr.com/photos/culturanegra/45392199314,50
1543585847,,44299744280,jpg,2018-11-15 19:35:07,M88A3727,https://www.flickr.com/photos/culturanegra/44299744280,50
1543585846,,44299744490,jpg,2018-11-15 19:33:04,M88A3724,https://www.flickr.com/photos/culturanegra/44299744490,50
1543585845,,45392199544,jpg,2018-11-15 19:32:04,M88A3715,https://www.flickr.com/photos/culturanegra/45392199544,50
1543585845,,44299744720,jpg,2018-11-15 19:31:19,M88A3712,https://www.flickr.com/photos/culturanegra/44299744720,50
1543585844,,45392199714,jpg,2018-11-15 19:31:17,M88A3710,https://www.flickr.com/photos/culturanegra/45392199714,50
1543585844,,44299744880,jpg,2018-11-15 19:31:17,M88A3709,https://www.flickr.com/photos/culturanegra/44299744880,50
1543585843,,45392199774,jpg,2018-11-15 19:27:30,M88A3708,https://www.flickr.com/photos/culturanegra/45392199774,50
1543585843,,44299744980,jpg,2018-11-15 19:25:55,M88A3706,https://www.flickr.com/photos/culturanegra/44299744980,50
1543585842,,45392199874,jpg,2018-11-15 19:25:08,M88A3705,https://www.flickr.com/photos/culturanegra/45392199874,50
1543585842,,44299745130,jpg,2018-11-15 19:24:44,M88A3696,https://www.flickr.com/photos/culturanegra/44299745130,50
1543585841,,45392199964,jpg,2018-11-15 19:24:42,M88A3695,https://www.flickr.com/photos/culturanegra/45392199964,50
1543585841,,44299745390,jpg,2018-11-15 19:23:54,M88A3687,https://www.flickr.com/photos/culturanegra/44299745390,50
1543585840,,45392200034,jpg,2018-11-15 19:23:50,M88A3686,https://www.flickr.com/photos/culturanegra/45392200034,50
1543585840,,44299745480,jpg,2018-11-15 19:23:03,M88A3684,https://www.flickr.com/photos/culturanegra/44299745480,49
1543585839,,45392200134,jpg,2018-11-15 19:22:36,M88A3683,https://www.flickr.com/photos/culturanegra/45392200134,49
1543585838,,45392200234,jpg,2018-11-15 19:22:22,M88A3682,https://www.flickr.com/photos/culturanegra/45392200234,49
1543585837,,45392200244,jpg,2018-11-15 19:21:46,M88A3680,https://www.flickr.com/photos/culturanegra/45392200244,52
1543585836,,45392200384,jpg,2018-11-15 19:18:56,M88A3675,https://www.flickr.com/photos/culturanegra/45392200384,52
1543585836,,32244825588,jpg,2018-11-15 19:18:37,M88A3674,https://www.flickr.com/photos/culturanegra/32244825588,51
1543585835,,46116062571,jpg,2018-11-15 19:18:33,M88A3673,https://www.flickr.com/photos/culturanegra/46116062571,51
1543585835,,32244825828,jpg,2018-11-15 19:17:59,M88A3668,https://www.flickr.com/photos/culturanegra/32244825828,51
1543585834,,45392200654,jpg,2018-11-15 19:17:26,M88A3667,https://www.flickr.com/photos/culturanegra/45392200654,51
1543585834,,32244826118,jpg,2018-11-15 19:17:25,M88A3666,https://www.flickr.com/photos/culturanegra/32244826118,50
1543585833,,45392200794,jpg,2018-11-15 19:17:16,M88A3663,https://www.flickr.com/photos/culturanegra/45392200794,50
1543585833,,32244826408,jpg,2018-11-15 19:16:50,M88A3662,https://www.flickr.com/photos/culturanegra/32244826408,45
1543585832,,46066222222,jpg,2018-11-15 19:16:42,M88A3660,https://www.flickr.com/photos/culturanegra/46066222222,45
1543585832,,32244826608,jpg,2018-11-15 19:15:33,M88A3655,https://www.flickr.com/photos/culturanegra/32244826608,45
1543585831,,46066222422,jpg,2018-11-15 19:15:19,M88A3652,https://www.flickr.com/photos/culturanegra/46066222422,43
1543585831,,32244826748,jpg,2018-11-15 19:15:12,M88A3651,https://www.flickr.com/photos/culturanegra/32244826748,44
1543585830,,45392201044,jpg,2018-11-15 19:14:08,M88A3650,https://www.flickr.com/photos/culturanegra/45392201044,44
1543585830,,32244826958,jpg,2018-11-15 19:13:31,M88A3649,https://www.flickr.com/photos/culturanegra/32244826958,45
1543585829,,32244827068,jpg,2018-11-15 19:00:40,M88A3642,https://www.flickr.com/photos/culturanegra/32244827068,42
1543585828,,32244827318,jpg,2018-11-15 19:00:13,M88A3639,https://www.flickr.com/photos/culturanegra/32244827318,43
1543585827,,45392201214,jpg,2018-11-15 18:59:13,M88A3637,https://www.flickr.com/photos/culturanegra/45392201214,41
1543585827,,32244827488,jpg,2018-11-15 18:58:53,M88A3634,https://www.flickr.com/photos/culturanegra/32244827488,42
1543585826,,32244827568,jpg,2018-11-15 18:58:10,M88A3631,https://www.flickr.com/photos/culturanegra/32244827568,42
1543585825,,45392201384,jpg,2018-11-15 18:57:41,M88A3628,https://www.flickr.com/photos/culturanegra/45392201384,42
